514,BATRA,"Atlanta Braves Holdings, Inc. - Series A",41.90 USD,+1.21%,8.762 K,0.27,2.412 B USD,—,−2.03 USD,—,0.00%,Consumer Services,Strong buy
515,BAX,Baxter International Inc.,42.90 USD,+0.49%,226.112 K,0.06,21.793 B USD,—,−0.45 USD,+90.77%,2.79%,Health Technology,Buy
516,BBAI,"BigBear.ai, Inc.",2.17 USD,+0.70%,1.997 M,0.11,341.195 M USD,—,−0.42 USD,+57.42%,0.00%,Technology Services,Buy
517,BBCP,"Concrete Pumping Holdings, Inc.",7.93 USD,+1.02%,3.404 K,0.02,427.208 M USD,22.68,0.35 USD,−37.65%,0.00%,Industrial Services,Strong buy
518,BBDC,"Barings BDC, Inc.",9.27 USD,+0.97%,53.388 K,0.08,983.189 M USD,7.76,1.19 USD,+1007.79%,11.22%,Finance,Buy
519,BBGI,"Beasley Broadcast Group, Inc.",0.8150 USD,−2.92%,3.426 K,0.30,24.718 M USD,—,−2.51 USD,−69.98%,0.00%,Consumer Services,Strong buy
520,BBIO,"BridgeBio Pharma, Inc.",30.44 USD,−1.36%,187.759 K,0.11,5.615 B USD,—,−3.95 USD,−21.03%,0.00%,Health Technology,Strong buy
521,B,BBLG,2.04 USD,0.00%,3.016 K,0.15,1.794 M USD,—,−76.57 USD,−86.18%,0.00%,Health Technology,—
522,BBSI,"Barrett Business Services, Inc.",126.33 USD,+0.57%,3.587 K,0.09,830.16 M USD,16.99,7.43 USD,+12.58%,0.96%,Commercial Services,Strong buy
523,BBW,"Build-A-Bear Workshop, Inc.",30.12 USD,+1.31%,10.089 K,0.03,430.887 M USD,8.26,3.65 USD,+15.45%,0.00%,Retail Trade,Strong buy
524,BBWI,"Bath & Body Works, Inc.",49.59 USD,+0.28%,177.196 K,0.08,11.153 B USD,12.86,3.86 USD,+12.07%,1.67%,Retail Trade,Buy
525,BBY,"Best Buy Co., Inc.",82.72 USD,+1.04%,339.435 K,0.08,17.818 B USD,14.55,5.69 USD,−9.76%,4.60%,Retail Trade,Neutral
526,BC,Brunswick Corporation,96.17 USD,+0.48%,39.598 K,0.05,6.555 B USD,16.16,5.95 USD,−33.78%,1.74%,Producer Manufacturing,Buy
527,BCAB,"BioAtla, Inc.",3.41 USD,−1.45%,180.653 K,0.29,163.009 M USD,—,−2.58 USD,+5.54%,0.00%,Health Technology,Strong buy
528,BCAL,Southern California Bancorp,15.06 USD,+1.52%,938,0.01,275.797 M USD,10.83,1.39 USD,—,0.00%,Finance,Buy
529,B,BCAN,1.45 USD,+1.40%,2.53 M,1.54,1.128 M USD,—,−0.08 USD,−137.50%,0.00%,Process Industries,—
530,BCBP,"BCB Bancorp, Inc. (NJ)",10.21 USD,−1.07%,396,0.01,173.135 M USD,6.01,1.70 USD,—,6.48%,Finance,Neutral
531,BCC,"Boise Cascade, L.L.C.",153.43 USD,+1.05%,24.025 K,0.05,6.07 B USD,12.66,12.12 USD,−43.80%,0.50%,Distribution Services,Neutral
532,BCDA,"BioCardia, Inc.",0.4030 USD,−3.84%,114.204 K,0.64,10.443 M USD,—,−0.63 USD,+12.19%,0.00%,Health Technology,Buy
533,B,BCG,13.17 USD,+38.63%,308.909 K,—,45.609 M USD,—,−0.93 USD,−536.05%,0.00%,Finance,—
534,BCLI,Brainstorm Cell Therapeutics Inc.,0.5839 USD,−2.72%,150.354 K,0.09,28.6 M USD,—,−0.44 USD,+37.49%,0.00%,Health Technology,Neutral
535,BCML,BayCom Corp,20.48 USD,+1.34%,15.274 K,0.38,236.57 M USD,9.07,2.26 USD,—,1.98%,Finance,Strong buy
536,BCO,Brinks Company (The),92.43 USD,+1.42%,15.175 K,0.06,4.105 B USD,49.94,1.85 USD,−48.04%,0.97%,Commercial Services,Strong buy
537,BCOV,Brightcove Inc.,1.99 USD,−0.25%,9.053 K,0.04,86.755 M USD,—,−0.53 USD,−148.67%,0.00%,Technology Services,Buy
538,BCOW,"1895 Bancorp of Wisconsin, Inc.",6.76 USD,−0.73%,835,0.14,41.301 M USD,—,−0.81 USD,—,0.00%,Finance,—
539,BCPC,Balchem Corporation,155.22 USD,+0.49%,4.051 K,0.04,5.008 B USD,46.41,3.34 USD,+2.81%,0.51%,Consumer Non-Durables,Strong buy
540,BCRX,"BioCryst Pharmaceuticals, Inc.",5.19 USD,+0.68%,472.986 K,0.12,1.069 B USD,—,−1.18 USD,+11.37%,0.00%,Health Technology,Strong buy
541,BCSA,Blockchain Coinvestors Acquisition Corp. I,11.10 USD,+0.27%,254,0.06,260.115 M USD,130.59,0.09 USD,−55.71%,0.00%,Finance,—
542,BCSF,"Bain Capital Specialty Finance, Inc.",15.75 USD,+0.45%,95.503 K,0.28,1.017 B USD,8.24,1.91 USD,+16.96%,9.99%,Finance,Neutral
543,BDC,Belden Inc,92.78 USD,−0.47%,8.51 K,0.03,3.812 B USD,16.41,5.65 USD,−4.94%,0.22%,Producer Manufacturing,Buy
544,BDL,"Flanigan's Enterprises, Inc.",27.71 USD,+1.88%,814,0.15,51.503 M USD,14.78,1.87 USD,−35.15%,1.72%,Consumer Services,—
545,BDSX,"Biodesix, Inc.",1.45 USD,+0.69%,5.354 K,0.09,140.556 M USD,—,−0.65 USD,+59.45%,0.00%,Health Services,Strong buy
546,BDTX,"Black Diamond Therapeutics, Inc.",5.08 USD,+3.67%,70.176 K,0.11,262.727 M USD,—,−1.92 USD,+23.34%,0.00%,Health Technology,Strong buy
547,BDX,"Becton, Dickinson and Company",246.54 USD,+0.00%,72.894 K,0.05,71.226 B USD,58.31,4.23 USD,−21.83%,1.52%,Health Technology,Buy
548,BE,Bloom Energy Corporation,11.02 USD,−0.09%,807.498 K,0.15,2.479 B USD,—,−1.45 USD,+12.18%,0.00%,Producer Manufacturing,Buy
549,BEAM,Beam Therapeutics Inc.,33.86 USD,−0.29%,116.431 K,0.10,2.765 B USD,—,−1.91 USD,+53.81%,0.00%,Health Technology,Buy
550,BEAT,"Heartbeam, Inc.",2.19 USD,−1.23%,13.086 K,0.10,57.729 M USD,—,−0.94 USD,+41.18%,0.00%,Health Technology,Strong buy
551,BECN,"Beacon Roofing Supply, Inc.",96.27 USD,+1.28%,461.417 K,0.81,6.106 B USD,—,−0.47 USD,−108.46%,0.00%,Distribution Services,Buy
552,BEEM,Beam Global,6.87 USD,−0.72%,8.739 K,0.13,97.783 M USD,—,−1.73 USD,−21.49%,0.00%,Producer Manufacturing,Neutral
553,BEEP,Mobile Infrastructure Corporation,3.68 USD,+0.68%,378,0.01,111.72 M USD,25.94,0.14 USD,—,0.00%,Finance,—
554,BELFA,Bel Fuse Inc.,69.79 USD,−2.39%,13.096 K,1.24,780.098 M USD,13.70,5.09 USD,+36.66%,0.34%,Electronic Technology,Strong buy
555,BEN,"Franklin Resources, Inc.",28.05 USD,+1.50%,251.656 K,0.06,14.767 B USD,14.80,1.89 USD,−3.61%,4.48%,Finance,Sell
556,BENF,Beneficient,0.0674 USD,−3.71%,645.458 K,0.27,18.674 M USD,—,−8.87 USD,−2219.69%,0.00%,Finance,—
557,BEPC,Brookfield Renewable Corporation,24.24 USD,−0.74%,89.797 K,0.11,4.355 B USD,—,−0.52 USD,−112.59%,5.71%,Utilities,Buy
558,BERY,"Berry Global Group, Inc.",60.77 USD,+0.48%,54.685 K,0.03,7.043 B USD,13.08,4.65 USD,−19.55%,1.77%,Producer Manufacturing,Buy
559,BETR,Better Home & Finance Holding Company,0.4890 USD,−10.11%,648.526 K,0.69,367.327 M USD,—,−0.49 USD,−422.61%,0.00%,Finance,—
560,BF.A,Brown Forman Inc,53.34 USD,+0.51%,1.597 K,0.02,24.89 B USD,26.47,2.02 USD,+33.18%,1.60%,Consumer Non-Durables,Neutral
561,BFAC,Battery Future Acquisition Corp.,11.04 USD,+0.45%,133,0.02,221.484 M USD,47.12,0.23 USD,−56.52%,0.00%,Finance,—
562,BFAM,Bright Horizons Family Solutions Inc.,113.24 USD,+0.36%,28.043 K,0.08,6.564 B USD,88.66,1.28 USD,−6.85%,0.00%,Commercial Services,Neutral
563,BFC,Bank First Corporation,85.48 USD,−0.04%,4.578 K,0.20,866.932 M USD,11.79,7.25 USD,—,1.41%,Finance,Neutral
564,BFH,"Bread Financial Holdings, Inc.",37.89 USD,+0.71%,18.297 K,0.02,1.873 B USD,2.65,14.32 USD,—,2.27%,Finance,Neutral
565,BFI,BurgerFi International Inc,0.5912 USD,−7.61%,12.295 K,0.13,15.861 M USD,—,−1.99 USD,+79.61%,0.00%,Consumer Services,Strong buy
566,BFIN,BankFinancial Corporation,10.52 USD,+2.43%,3.01 K,0.52,131.086 M USD,14.14,0.74 USD,—,3.89%,Finance,Buy
567,BFLY,"Butterfly Network, Inc.",1.06 USD,−0.47%,119.839 K,0.10,219.582 M USD,—,−0.65 USD,+22.94%,0.00%,Health Technology,Strong buy
568,BFRG,"Bullfrog AI Holdings, Inc.",3.39 USD,−2.17%,23.971 K,0.13,24.113 M USD,—,−0.84 USD,—,0.00%,Technology Services,—
569,BFRI,Biofrontera Inc.,1.11 USD,−3.48%,3.341 K,0.03,5.649 M USD,—,−15.82 USD,−1372.19%,0.00%,Health Technology,Strong buy
570,BFST,"Business First Bancshares, Inc.",21.96 USD,−1.74%,4.19 K,0.07,556.826 M USD,8.46,2.59 USD,—,2.43%,Finance,Strong buy
571,BG,Bunge Limited,102.64 USD,+0.21%,65.925 K,0.03,14.72 B USD,6.89,14.90 USD,+41.60%,2.62%,Process Industries,Buy
572,BGC,"BGC Group, Inc.",7.68 USD,+0.46%,212.598 K,0.02,3.79 B USD,108.25,0.07 USD,−43.82%,0.52%,Finance,Strong buy
573,BGFV,Big 5 Sporting Goods Corporation,4.04 USD,+2.02%,58.088 K,0.11,90.653 M USD,—,−0.33 USD,−127.54%,23.58%,Retail Trade,—
574,BGI,Birks Group Inc.,3.18 USD,+7.80%,22.264 K,0.86,60.534 M USD,—,−0.27 USD,−211.12%,0.00%,Retail Trade,—
575,BGLC,BioNexus Gene Lab Corp,0.7009 USD,+0.13%,15.988 K,0.25,12.472 M USD,—,−0.19 USD,−2354.55%,0.00%,Commercial Services,—
576,BGS,"B&G Foods, Inc.",11.52 USD,+0.58%,108.191 K,0.10,905.47 M USD,—,−0.89 USD,−500.41%,6.73%,Consumer Non-Durables,Sell
577,BGSF,"BGSF, Inc.",10.18 USD,−1.17%,912,0.11,110.724 M USD,17.62,0.58 USD,−20.41%,5.93%,Commercial Services,Strong buy
578,BGXX,Bright Green Corporation,0.2500 USD,−2.69%,232.917 K,0.16,45.971 M USD,—,−0.05 USD,—,0.00%,Health Technology,—
579,BH,Biglari Holdings Inc.,189.00 USD,+0.21%,87,0.03,591.743 M USD,10.67,17.71 USD,—,0.00%,Consumer Services,—
580,BHAC,Focus Impact BH3 Acquisition Company,10.50 USD,0.00%,355,0.04,116.151 M USD,48.63,0.22 USD,−67.35%,0.00%,Finance,—
581,BHAT,Blue Hat Interactive Entertainment Technology,1.08 USD,−1.82%,7.24 K,0.13,10.686 M USD,—,—,—,0.00%,Consumer Durables,—
582,BHB,"Bar Harbor Bankshares, Inc.",26.20 USD,+1.04%,2.928 K,0.07,397.848 M USD,8.88,2.95 USD,—,4.48%,Finance,Buy
583,BHE,"Benchmark Electronics, Inc.",30.01 USD,−0.61%,9.912 K,0.02,1.073 B USD,16.70,1.80 USD,−6.65%,2.25%,Electronic Technology,Strong buy
584,BHF,"Brighthouse Financial, Inc.",51.37 USD,+0.35%,20.389 K,0.05,3.23 B USD,—,−18.54 USD,−461.61%,0.00%,Finance,Sell
585,BHIL,"Benson Hill, Inc.",0.1920 USD,−7.51%,48.571 K,0.03,40.009 M USD,—,−0.61 USD,+12.51%,0.00%,Commercial Services,Neutral
586,BHLB,"Berkshire Hills Bancorp, Inc.",22.72 USD,−0.31%,11.526 K,0.05,991.147 M USD,14.26,1.59 USD,—,3.27%,Finance,Buy
587,BHM,"Bluerock Homes Trust, Inc.",16.80 USD,+0.96%,5.136 K,0.46,65.18 M USD,—,−1.30 USD,—,0.00%,Finance,—
588,BHRB,Burke & Herbert Financial Services Corp.,53.68 USD,+2.62%,12.743 K,0.87,399.381 M USD,17.80,3.02 USD,—,4.05%,Finance,—
589,BHVN,Biohaven Ltd.,55.51 USD,−2.66%,77.801 K,0.04,4.533 B USD,—,−5.67 USD,+33.62%,0.00%,Health Technology,Strong buy
590,BIAF,"bioAffinity Technologies, Inc.",2.03 USD,−2.40%,22.601 K,0.13,23.243 M USD,—,−0.85 USD,+45.40%,0.00%,Health Technology,—
591,BIG,"Big Lots, Inc.",4.34 USD,+5.34%,369.485 K,0.30,126.8 M USD,—,−16.55 USD,−127.19%,32.88%,Retail Trade,Sell
592,BIGC,"BigCommerce Holdings, Inc. - Series 1",6.99 USD,+1.20%,46.458 K,0.07,535.664 M USD,—,−0.86 USD,+54.79%,0.00%,Technology Services,Neutral
593,BIIB,Biogen Inc.,214.95 USD,−0.64%,88.306 K,0.07,31.245 B USD,26.93,7.98 USD,−61.85%,0.00%,Health Technology,Buy
594,BILL,"BILL Holdings, Inc.",68.60 USD,+1.40%,578.934 K,0.30,7.212 B USD,—,−1.08 USD,+67.39%,0.00%,Technology Services,Buy
595,BIMI,BIMI International Medical Inc.,1.69 USD,−7.37%,17.934 K,0.35,19.528 M USD,—,—,—,0.00%,Distribution Services,—
596,BIO,"Bio-Rad Laboratories, Inc.",348.47 USD,−0.31%,9.511 K,0.05,9.945 B USD,—,−21.50 USD,+82.29%,0.00%,Health Technology,Buy
597,BIOL,"Biolase, Inc.",0.1833 USD,−4.08%,1.857 M,0.10,5.961 M USD,—,−38.01 USD,+90.72%,0.00%,Health Technology,Strong buy
598,BIOR,"Biora Therapeutics, Inc.",1.14 USD,−2.22%,79.113 K,0.27,31.127 M USD,—,−8.57 USD,−72.74%,0.00%,Health Services,Strong buy
599,BIOX,Bioceres Crop Solutions Corp.,12.70 USD,+0.40%,1.387 K,0.02,797.916 M USD,36.54,0.35 USD,—,0.00%,Process Industries,Strong buy
600,BIP,Brookfield Infrastructure Partners LP Limited Partnership,30.24 USD,+0.87%,36.295 K,0.10,19.73 B USD,208.55,0.14 USD,−53.54%,5.24%,Utilities,Strong buy
601,BIPC,Brookfield Infrastructure Corporation,35.20 USD,+0.03%,41.628 K,0.08,4.642 B USD,—,−0.35 USD,−104.44%,4.53%,Utilities,—
602,BIRD,"Allbirds, Inc.",0.7163 USD,+9.11%,323.224 K,0.24,111.159 M USD,—,−1.00 USD,−47.27%,0.00%,Consumer Non-Durables,Neutral
603,BIRK,Birkenstock Holding plc,47.21 USD,+0.37%,28.325 K,0.05,8.866 B USD,87.50,0.54 USD,−46.66%,0.00%,Consumer Non-Durables,Buy
604,BITE,Bite Acquisition Corp.,10.73 USD,−0.14%,169,0.02,85.792 M USD,—,−0.10 USD,−185.71%,0.00%,Finance,—
605,BIVI,BioVie Inc.,0.5280 USD,−1.05%,159.222 K,0.14,29 M USD,—,−1.19 USD,+20.39%,0.00%,Health Technology,Strong buy
606,BJ,"BJ's Wholesale Club Holdings, Inc.",75.97 USD,−0.68%,114.329 K,0.07,10.101 B USD,19.60,3.88 USD,+3.10%,0.00%,Retail Trade,Buy
607,BJDX,"Bluejay Diagnostics, Inc.",0.7955 USD,−1.06%,1.662 K,0.09,985.678 K USD,—,−7.71 USD,+7.25%,0.00%,Health Technology,Neutral
608,BJRI,"BJ's Restaurants, Inc.",36.37 USD,+1.76%,21.039 K,0.05,849.856 M USD,44.29,0.82 USD,+380.74%,0.00%,Consumer Services,Buy
609,BK,The Bank of New York Mellon Corporation,57.42 USD,+0.85%,239.009 K,0.06,43.316 B USD,14.43,3.98 USD,—,2.88%,Finance,Buy
610,BKD,Brookdale Senior Living Inc.,6.68 USD,+1.29%,350.732 K,0.18,1.264 B USD,—,−0.84 USD,+33.84%,0.00%,Health Services,Neutral
611,BKE,"Buckle, Inc. (The)",39.74 USD,+0.66%,12.463 K,0.02,1.991 B USD,9.03,4.40 USD,−14.13%,3.64%,Retail Trade,Sell
612,BKH,Black Hills Corporation,54.08 USD,+0.07%,53.313 K,0.07,3.688 B USD,13.81,3.91 USD,−1.54%,4.84%,Utilities,Neutral
613,BKKT,"Bakkt Holdings, Inc.",0.4690 USD,−1.59%,1.71 M,0.19,147.21 M USD,—,−0.84 USD,+88.85%,0.00%,Commercial Services,Neutral
614,BKNG,Booking Holdings Inc. Common Stock,3661.03 USD,−0.34%,33.266 K,0.11,125.101 B USD,31.03,117.98 USD,+51.51%,0.00%,Consumer Services,Buy
615,BKR,Baker Hughes Company,33.25 USD,+0.48%,1.364 M,0.17,33.279 B USD,17.37,1.91 USD,—,2.44%,Industrial Services,Buy
616,BKSY,BlackSky Technology Inc.,1.40 USD,+2.11%,40.593 K,0.07,204.607 M USD,—,−0.41 USD,+36.28%,0.00%,Technology Services,Buy
617,BKTI,BK Technologies Corporation,14.60 USD,+0.55%,2.464 K,0.07,51.465 M USD,—,−0.66 USD,+80.88%,0.00%,Electronic Technology,Strong buy
618,BKU,"BankUnited, Inc.",28.04 USD,−0.46%,56.401 K,0.07,2.085 B USD,11.82,2.37 USD,—,4.03%,Finance,Neutral
619,B,BKYI,2.06 USD,−1.87%,1.624 K,0.07,3.731 M USD,—,−15.89 USD,+1.26%,0.00%,Technology Services,Strong buy
620,BL,"BlackLine, Inc.",64.12 USD,+0.77%,49.508 K,0.03,3.945 B USD,91.60,0.70 USD,—,0.00%,Technology Services,Neutral
621,BLAC,Bellevue Life Sciences Acquisition Corp.,10.66 USD,−0.09%,10.2 K,0.30,59.941 M USD,203.05,0.05 USD,—,0.00%,Finance,—
622,BLBD,Blue Bird Corporation,37.82 USD,−0.08%,23.825 K,0.06,1.218 B USD,20.02,1.89 USD,—,0.00%,Consumer Durables,Strong buy
623,BLBX,Blackboxstocks Inc.,2.59 USD,+1.66%,293,0.08,8.264 M USD,—,−1.32 USD,+24.23%,0.00%,Technology Services,Strong buy
624,BLCO,Bausch + Lomb Corporation,17.34 USD,+0.77%,18.757 K,0.07,6.087 B USD,—,−0.74 USD,−4438.01%,0.00%,Health Technology,Buy
625,BLD,TopBuild Corp.,438.40 USD,−0.02%,22.252 K,0.08,13.931 B USD,22.67,19.34 USD,+12.72%,0.00%,Industrial Services,Buy
626,BLDE,"Blade Air Mobility, Inc.",2.94 USD,+2.62%,70.277 K,0.06,221.396 M USD,—,−0.76 USD,−232.85%,0.00%,Transportation,Strong buy
627,BLDR,"Builders FirstSource, Inc.",209.41 USD,−0.13%,182.617 K,0.15,25.535 B USD,17.46,11.99 USD,−27.98%,0.00%,Retail Trade,Buy
628,BLEU,bleuacacia ltd,10.65 USD,0.00%,3.779 K,2.40,113.423 M USD,52.93,0.20 USD,+6390.32%,0.00%,Finance,—
629,BLFS,"BioLife Solutions, Inc.",18.59 USD,+0.70%,35.525 K,0.10,842.127 M USD,—,−1.52 USD,+53.47%,0.00%,Health Technology,Strong buy
630,BLFY,Blue Foundry Bancorp,9.32 USD,+0.49%,524,0.01,232.175 M USD,—,−0.31 USD,—,0.00%,Finance,Neutral
631,BLIN,"Bridgeline Digital, Inc.",1.16 USD,−0.85%,31.17 K,0.21,12.084 M USD,—,−0.96 USD,−5576.57%,0.00%,Technology Services,Strong buy
632,BLK,"BlackRock, Inc.",837.23 USD,+0.25%,50.369 K,0.08,124.698 B USD,22.93,36.52 USD,+7.53%,2.44%,Finance,Buy
633,BLKB,"Blackbaud, Inc.",73.55 USD,+0.88%,11.341 K,0.05,3.933 B USD,3183.98,0.02 USD,—,0.00%,Technology Services,Neutral
634,BLMN,"Bloomin' Brands, Inc.",28.86 USD,+0.77%,57.524 K,0.05,2.513 B USD,11.39,2.53 USD,+163.61%,3.46%,Consumer Services,Neutral
635,BLND,"Blend Labs, Inc.",3.19 USD,+0.95%,82.64 K,0.03,804.007 M USD,—,−0.76 USD,+76.98%,0.00%,Technology Services,Buy
636,BLNK,Blink Charging Co.,2.94 USD,−1.34%,2.686 M,0.27,296.931 M USD,—,−3.15 USD,−53.93%,0.00%,Consumer Services,Buy
637,BLUA,BlueRiver Acquisition Corp.,10.83 USD,−0.37%,4.968 K,0.11,94.563 M USD,—,−0.48 USD,−309.74%,0.00%,Finance,—
638,BLUE,"bluebird bio, Inc.",1.36 USD,−0.37%,1.327 M,0.14,262.129 M USD,—,−0.74 USD,+87.78%,0.00%,Health Technology,Neutral
639,BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",29.45 USD,+0.32%,9.868 K,0.08,1.008 B USD,6.47,4.55 USD,—,3.41%,Finance,Strong buy
640,BLZE,"Backblaze, Inc.",10.19 USD,+0.30%,38.281 K,0.14,383.144 M USD,—,−1.65 USD,−0.98%,0.00%,Electronic Technology,Strong buy
641,BMBL,Bumble Inc.,11.35 USD,+1.39%,348.705 K,0.11,2.016 B USD,—,−0.09 USD,+85.52%,0.00%,Technology Services,Buy
642,BMEA,"Biomea Fusion, Inc.",15.15 USD,−1.40%,60.929 K,0.04,540.778 M USD,—,−3.34 USD,−37.07%,0.00%,Health Technology,Strong buy
643,BMI,"Badger Meter, Inc.",163.13 USD,+1.32%,18.789 K,0.14,4.788 B USD,51.89,3.14 USD,+38.86%,0.66%,Producer Manufacturing,Neutral
644,BMR,Beamr Imaging Ltd.,6.51 USD,−3.70%,120.272 K,0.04,84.966 M USD,—,−0.08 USD,—,0.00%,Technology Services,Strong buy
645,BMRA,"Biomerica, Inc.",0.8900 USD,0.00%,9.561 K,0.17,14.971 M USD,—,−0.39 USD,+8.97%,0.00%,Health Technology,—
646,BMRC,Bank of Marin Bancorp,16.58 USD,−0.57%,1.576 K,0.02,268.405 M USD,13.34,1.24 USD,—,6.31%,Finance,Buy
647,BMRN,BioMarin Pharmaceutical Inc.,88.23 USD,−0.43%,95.494 K,0.08,16.647 B USD,101.27,0.87 USD,+19.31%,0.00%,Health Technology,Buy
648,BMTX,"BM Technologies, Inc.",1.61 USD,−3.59%,5.611 K,0.56,19.111 M USD,—,−1.50 USD,−1079.12%,0.00%,Technology Services,—
649,BMY,Bristol-Myers Squibb Company,53.69 USD,+0.82%,1.162 M,0.05,108.57 B USD,13.92,3.86 USD,+30.70%,4.40%,Health Technology,Neutral
650,BN,Brookfield Corporation,41.51 USD,−0.17%,610.236 K,0.25,68.109 B USD,66.30,0.63 USD,−42.50%,0.68%,Finance,Buy
651,B,BNAI,7.18 USD,+5.74%,12.777 K,0.07,88.909 M USD,—,−0.00 USD,−102.34%,0.00%,Technology Services,—
652,BNED,"Barnes & Noble Education, Inc",0.6946 USD,+0.48%,49.659 K,0.06,36.925 M USD,—,−1.56 USD,−21.82%,0.00%,Retail Trade,Neutral
653,BNGO,"Bionano Genomics, Inc.",1.10 USD,+0.93%,205.909 K,0.18,60.169 M USD,—,−6.64 USD,−45.04%,0.00%,Health Technology,Buy
654,BNIX,Bannix Acquisition Corp.,10.94 USD,−1.97%,619,0.01,59.772 M USD,—,−0.02 USD,−350.75%,0.00%,Finance,—
655,B,BNRG,2.06 USD,−12.34%,472,0.07,5.074 M USD,—,−0.76 USD,+15.77%,0.00%,Industrial Services,—
656,BNTC,Benitec Biopharma Inc.,5.13 USD,0.00%,2.706 K,0.25,13.299 M USD,—,−10.90 USD,+61.97%,0.00%,Health Technology,Strong buy
657,B,BNZI,0.6030 USD,−1.15%,17.773 K,0.03,10.291 M USD,—,−0.29 USD,−189.30%,0.00%,Technology Services,—
658,BOC,Boston Omaha Corporation,15.25 USD,−7.41%,145.742 K,0.86,477.401 M USD,1081.56,0.01 USD,—,0.00%,Commercial Services,Strong buy
659,BOCN,Blue Ocean Acquisition Corp,10.98 USD,−0.36%,378,0.02,119.693 M USD,45.62,0.24 USD,−54.90%,0.00%,Finance,—
660,B,BODI,9.60 USD,−1.03%,2.341 K,0.10,65.577 M USD,—,−15.78 USD,+17.28%,0.00%,Consumer Services,Buy
661,BOF,BranchOut Food Inc.,2.04 USD,−0.97%,10.658 K,0.53,8.25 M USD,—,−1.43 USD,—,0.00%,Consumer Non-Durables,—
662,BOH,Bank of Hawaii Corporation,62.37 USD,−0.05%,11.514 K,0.04,2.479 B USD,15.06,4.14 USD,—,4.67%,Finance,Sell
663,BOKF,BOK Financial Corporation,91.09 USD,+0.02%,7.467 K,0.04,5.887 B USD,11.35,8.02 USD,—,2.49%,Finance,Neutral
664,BOLT,"Bolt Biotherapeutics, Inc.",1.23 USD,+0.82%,29.712 K,0.35,46.897 M USD,—,−1.83 USD,+22.42%,0.00%,Health Technology,Strong buy
665,BON,Bon Natural Life Limited,0.4000 USD,−1.23%,5.201 K,0.06,5.575 M USD,0.89,0.45 USD,−18.89%,0.00%,Health Technology,—
666,BOOM,DMC Global Inc.,19.09 USD,+0.85%,7.941 K,0.04,377.718 M USD,17.71,1.08 USD,+49.85%,0.00%,Industrial Services,Buy
667,BOOT,"Boot Barn Holdings, Inc.",93.42 USD,+2.30%,60.776 K,0.11,2.831 B USD,17.38,5.37 USD,−3.41%,0.00%,Retail Trade,Strong buy
668,BOSC,B.O.S. Better Online Solutions,2.77 USD,+0.73%,24.386 K,1.55,15.923 M USD,7.62,0.36 USD,+135.89%,0.00%,Electronic Technology,—
669,BOTJ,"Bank of the James Financial Group, Inc.",10.64 USD,+1.35%,100,0.03,48.348 M USD,5.61,1.90 USD,—,3.23%,Finance,—
670,BOWL,Bowlero Corp.,13.72 USD,+1.18%,39.608 K,0.06,2.054 B USD,72.32,0.19 USD,—,0.41%,Consumer Services,Strong buy
671,BOWN,Bowen Acquisition Corp,10.41 USD,+0.02%,4.369 K,0.07,95.423 M USD,—,—,—,0.00%,Finance,—
672,BOX,"Box, Inc.",28.56 USD,+0.56%,163.862 K,0.03,4.123 B USD,42.27,0.68 USD,+1365.51%,0.00%,Technology Services,Buy
673,BOXL,Boxlight Corporation,0.6820 USD,−3.94%,10.748 K,0.10,6.635 M USD,—,−4.22 USD,−531.70%,0.00%,Electronic Technology,Strong buy
674,BPMC,Blueprint Medicines Corporation,94.45 USD,−0.36%,35.419 K,0.04,5.783 B USD,—,−8.37 USD,+10.38%,0.00%,Health Technology,Buy
675,BPOP,"Popular, Inc.",87.62 USD,+0.49%,17.787 K,0.02,6.331 B USD,11.64,7.53 USD,—,2.62%,Finance,Buy
676,BPRN,"Princeton Bancorp, Inc.",30.93 USD,−0.63%,203,0.01,195.975 M USD,7.67,4.03 USD,—,3.96%,Finance,Neutral
677,B,BPTH,4.14 USD,+2.48%,5.391 K,0.17,2.81 M USD,—,−35.71 USD,+7.82%,0.00%,Health Technology,—
678,BR,"Broadridge Financial Solutions, Inc.",204.85 USD,+0.49%,18.583 K,0.05,24.125 B USD,35.68,5.74 USD,+27.85%,1.51%,Technology Services,Buy
679,BRAC,Broad Capital Acquisition Corp,11.24 USD,−0.09%,102,0.01,33.618 M USD,—,−0.03 USD,+11.99%,0.00%,Finance,—
680,BRBR,"BellRing Brands, Inc.",59.89 USD,+1.85%,94.028 K,0.08,7.844 B USD,48.38,1.24 USD,+40.29%,0.00%,Consumer Non-Durables,Strong buy
681,BRBS,"Blue Ridge Bankshares, Inc.",2.63 USD,+0.00%,5.814 K,0.07,50.494 M USD,—,−3.43 USD,—,18.49%,Finance,—
